iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
19 	 1.8763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000036208e+03 	3.0157074284e-09 	8.5417474165e-13 	9.9001112029e-12 	2.1875685577e-01 	3.8050987954e-11 	4.9577510808e-07 	9.6997535363e-08 	4.1077566547e-08 	4.1411864751e-35 	1.6546592253e-25 	1.8431671577e-16 	2.3838187985e-17 	1.7541017434e-07 	5.4837949905e-02 	2.1575295298e-09 	1.9561918247e-11 	1.6569575366e-14 	7.0312545003e-07 	3.7483137275e-17 	1.9278976474e-11 	3.0825685061e-09 	2.3897059465e-28 	3.7274626178e-16 	4.3781735873e-19 	4.6379134260e-10 	3.1570525719e-13 	6.7824252974e-08 	3.2773569446e-24 	6.5517335290e-15 	4.7697591072e-24 	3.1239385501e-25 	6.2949697922e-25 	-4.4718996105e-28 	-9.6147533181e-28 	9.9976897536e-18 	1.0090993438e-20 	1.9637637476e-22 	3.0226787245e-13 	1.5729327628e-24 	5.2005193785e-34 	2.0855469428e-24 	3.3868679768e-28 	5.0185370007e-27 	-1.3651713709e-27 	-4.7909265859e-28 	1.0186751371e-27 	4.4805041364e-28 	7.1375878635e-01 	1.2644818957e-02 	9.7562095243e-18 	5.4334089654e-14 	1.8586327365e-17 	4.3510602571e-17 	
20 	 1.9763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000042071e+03 	3.4319183064e-09 	9.0653086620e-13 	1.0460374778e-11 	2.1875674949e-01 	4.0150906054e-11 	5.5862577521e-07 	9.7935612284e-08 	4.2840493231e-08 	-6.8575294946e-35 	1.8001349160e-25 	2.0503942481e-16 	2.6520251145e-17 	1.8496902472e-07 	5.4837877437e-02 	2.6108555621e-09 	2.3416227986e-11 	1.8992470054e-14 	7.9211119830e-07 	4.2810012165e-17 	2.0462711622e-11 	3.5108153443e-09 	3.3922014876e-28 	5.0142572998e-16 	5.5277261322e-19 	5.5526069830e-10 	3.5195291594e-13 	8.1078277043e-08 	4.6712734813e-24 	8.8452187343e-15 	7.2252403524e-24 	3.3007893425e-25 	7.0727990417e-25 	-4.4418705614e-28 	-9.6163511050e-28 	1.0609898384e-17 	1.1518485666e-20 	2.4077509055e-22 	3.2798996382e-13 	1.7680437573e-24 	-2.7003734256e-35 	2.4418156526e-24 	3.7750863057e-28 	5.4598130812e-27 	-1.3650029961e-27 	-4.7940540421e-28 	1.0198214029e-27 	4.2065446904e-28 	7.1375878635e-01 	1.2644818957e-02 	1.2317088874e-17 	6.9023957367e-14 	2.3471644533e-17 	5.5433743225e-17 	
21 	 2.0763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000048346e+03 	3.8720392159e-09 	9.5530859992e-13 	1.0983781253e-11 	2.1875663809e-01 	4.2110469988e-11 	6.2474008238e-07 	9.8690811165e-08 	4.4459113961e-08 	1.0092308566e-34 	1.9442085074e-25 	2.2541028030e-16 	2.9156452542e-17 	1.9391269147e-07 	5.4837801594e-02 	3.1277765225e-09 	2.7678378275e-11 	2.1577899856e-14 	8.8574516042e-07 	4.8415152024e-17 	2.1564501664e-11 	3.9637670306e-09 	4.6972258713e-28 	6.6199914286e-16 	6.8533181391e-19 	6.5662686156e-10 	3.8787002632e-13 	9.5727302368e-08 	6.4910408346e-24 	1.1713930582e-14 	1.0664755866e-23 	3.4660227512e-25 	7.8427027163e-25 	-4.4045087406e-28 	-9.6172777375e-28 	1.1180254561e-17 	1.3042980822e-20 	2.9167922407e-22 	3.5406766433e-13 	1.9612579698e-24 	1.3527878217e-34 	2.8326139798e-24 	4.1572757013e-28 	5.8968320733e-27 	-1.3647983589e-27 	-4.7920575210e-28 	1.0212321664e-27 	4.0733044823e-28 	7.1375878635e-01 	1.2644818957e-02 	1.5270189414e-17 	8.6137467692e-14 	2.9105824375e-17 	6.9347015520e-17 	
22 	 2.1763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000055009e+03 	4.3343467925e-09 	1.0003972490e-12 	1.1468728384e-11 	2.1875652193e-01 	4.3924462031e-11 	6.9388781270e-07 	9.9301387343e-08 	4.5939030320e-08 	1.5569015031e-34 	2.0850818857e-25 	2.4515765029e-16 	3.1711695741e-17 	2.0221006641e-07 	5.4837722618e-02 	3.7121903889e-09 	3.2338816005e-11 	2.4314317148e-14 	9.8369586882e-07 	5.4273057426e-17 	2.2581970904e-11 	4.4396276499e-09 	6.3576660915e-28 	8.5898381610e-16 	8.3561941317e-19 	7.6773457082e-10 	4.2299739079e-13 	1.1173876606e-07 	8.8120600253e-24 	1.5240225207e-14 	1.5369844855e-23 	3.6191327423e-25 	8.5945130718e-25 	-4.3593074795e-28 	-9.6175142003e-28 	1.1707468775e-17 	1.4659636571e-20 	3.4949397995e-22 	3.8045183752e-13 	2.1500105511e-24 	3.3835394427e-34 	3.2573019826e-24 	4.5284264576e-28 	6.3241402954e-27 	-1.3644425960e-27 	-4.7974838832e-28 	1.0229912720e-27 	4.1137022189e-28 	7.1375878635e-01 	1.2644818957e-02 	1.8618292284e-17 	1.0574762903e-13 	3.5494218966e-17 	8.5310868616e-17 	
23 	 2.2763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000062038e+03 	4.8170953018e-09 	1.0418099501e-12 	1.1914770455e-11 	2.1875640134e-01 	4.5591821167e-11 	7.6583376580e-07 	9.9801867814e-08 	4.7287655911e-08 	1.1435365421e-34 	2.2211908990e-25 	2.6405997051e-16 	3.4157405798e-17 	2.0984829493e-07 	5.4837640758e-02 	4.3676804483e-09 	3.7383112251e-11 	2.7189129033e-14 	1.0856228035e-06 	6.0360498862e-17 	2.3515564391e-11 	4.9365791937e-09 	8.4268332659e-28 	1.0968818748e-15 	1.0034143281e-18 	8.8831287839e-10 	4.5695182233e-13 	1.2906310341e-07 	1.1710420956e-23 	1.9506229512e-14 	2.1667597842e-23 	3.7599778834e-25 	9.3201948337e-25 	-4.3038120378e-28 	-9.6174002449e-28 	1.2191698664e-17 	1.6363020464e-20 	4.1460237559e-22 	4.0710154120e-13 	2.3322704706e-24 	-1.5777175914e-35 	3.7148383722e-24 	4.8843388341e-28 	6.7369922127e-27 	-1.3641073712e-27 	-4.8002381890e-28 	1.0251640601e-27 	4.3642751237e-28 	7.1375878635e-01 	1.2644818957e-02 	2.2356451391e-17 	1.2788388021e-13 	4.2627495560e-17 	1.0334972222e-16 	
24 	 2.3763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000069407e+03 	5.3185697889e-09 	1.0796602982e-12 	1.2322449778e-11 	2.1875627668e-01 	4.7115030675e-11 	8.4034396022e-07 	1.0022264675e-07 	4.8513744107e-08 	1.8335214517e-34 	2.3512712235e-25 	2.8194963849e-16 	3.6472019722e-17 	2.1683062181e-07 	5.4837556260e-02 	5.0974987282e-09 	4.2792997957e-11 	3.0189254061e-14 	1.1911856092e-06 	6.6657154200e-17 	2.4368005072e-11 	5.4528368958e-09 	1.0957146383e-27 	1.3800983739e-15 	1.1881957867e-18 	1.0179972817e-09 	4.8943435838e-13 	1.4763720129e-07 	1.5261069205e-23 	2.4592335434e-14 	2.9930438255e-23 	3.8887288088e-25 	1.0013934155e-24 	-4.2374600027e-28 	-9.6183640765e-28 	1.2634275738e-17 	1.8147339197e-20 	4.8736686110e-22 	4.3398342122e-13 	2.5065631109e-24 	-5.9575632122e-35 	4.2038443217e-24 	5.2218751571e-28 	7.1315526925e-27 	-1.3636544742e-27 	-4.7988613700e-28 	1.0276576593e-27 	4.8257262984e-28 	7.1375878635e-01 	1.2644818957e-02 	2.6473008497e-17 	1.5253506622e-13 	5.0483594562e-17 	1.2345463703e-16 	
25 	 2.4763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000077089e+03 	5.8371278151e-09 	1.1141378545e-12 	1.2693106201e-11 	2.1875614829e-01 	4.8499430148e-11 	9.1719078188e-07 	1.0058983300e-07 	4.9626950243e-08 	1.6845603053e-34 	2.4743896166e-25 	2.9871249685e-16 	3.8640905209e-17 	2.2317377219e-07 	5.4837469359e-02 	5.9045627206e-09 	4.8547431661e-11 	3.3301618090e-14 	1.3000518127e-06 	7.3145913201e-17 	2.5143728685e-11 	5.9866925793e-09 	1.3999072172e-27 	1.7128729247e-15 	1.3892026179e-18 	1.1563530987e-09 	5.2023132386e-13 	1.6738800303e-07 	1.9536285910e-23 	3.0575942375e-14 	4.0574890096e-23 	4.0058071436e-25 	1.0672037074e-24 	-4.1595148223e-28 	-9.6183030754e-28 	1.3037419056e-17 	2.0006648166e-20 	5.6813166332e-22 	4.6107098784e-13 	2.6719469094e-24 	-1.7938908410e-34 	4.7226964449e-24 	5.5388516165e-28 	7.5049915839e-27 	-1.3631353476e-27 	-4.7996762242e-28 	1.0307366740e-27 	5.5034260760e-28 	7.1375878635e-01 	1.2644818957e-02 	3.0950911503e-17 	1.7965442213e-13 	5.9030256841e-17 	1.4558762764e-16 	
26 	 2.5763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000085058e+03 	6.3712298071e-09 	1.1454847700e-12 	1.3028683439e-11 	2.1875601649e-01 	4.9752517625e-11 	9.9615701172e-07 	1.0092531040e-07 	5.0637440462e-08 	1.8457262631e-34 	2.5899440665e-25 	3.1428389987e-16 	4.0655838379e-17 	2.2890514450e-07 	5.4837380283e-02 	6.7914633643e-09 	5.4623621499e-11 	3.6513565679e-14 	1.4119029213e-06 	7.9812904889e-17 	2.5848347213e-11 	6.5365460777e-09 	1.7600333604e-27 	2.0992272414e-15 	1.6054985221e-18 	1.3028983106e-09 	5.4920965105e-13 	1.8823599711e-07 	2.4604564294e-23 	3.7530492505e-14 	5.4059544742e-23 	4.1118254419e-25 	1.1292699256e-24 	-4.0689575734e-28 	-9.6187187905e-28 	1.3403961962e-17 	2.1935031624e-20 	6.5722551240e-22 	4.8834382563e-13 	2.8279561190e-24 	-3.6474238361e-35 	5.2696060303e-24 	5.8341502178e-28 	7.8554830383e-27 	-1.3625527422e-27 	-4.7988086815e-28 	1.0343521952e-27 	6.3961696637e-28 	7.1375878635e-01 	1.2644818957e-02 	3.5769169644e-17 	2.0916582226e-13 	6.8227802232e-17 	1.6968697445e-16 	
27 	 2.6763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000093289e+03 	6.9194589243e-09 	1.1739750320e-12 	1.3331546536e-11 	2.1875588162e-01 	5.0883292024e-11 	1.0770387590e-06 	1.0124696234e-07 	5.1555554924e-08 	2.0161957856e-34 	2.6976396573e-25 	3.2864248698e-16 	4.2514187278e-17 	2.3406004349e-07 	5.4837289241e-02 	7.7604818802e-09 	6.0997945001e-11 	3.9813176288e-14 	1.5264389240e-06 	8.6647317303e-17 	2.6488174790e-11 	7.1009257070e-09 	2.1805414494e-27 	2.5429292411e-15 	1.8360367876e-18 	1.4571245268e-09 	5.7630814814e-13 	2.1009839016e-07 	3.0529907361e-23 	4.5524810698e-14 	7.0882477243e-23 	4.2075290739e-25 	1.1875697631e-24 	-3.9651188052e-28 	-9.6191250500e-28 	1.3737109497e-17 	2.3926748563e-20 	7.5496446101e-22 	5.1578678213e-13 	2.9745239521e-24 	-1.0154610343e-34 	5.8426970517e-24 	6.1071981014e-28 	8.1821324529e-27 	-1.3618692210e-27 	-4.7967134609e-28 	1.0384651535e-27 	7.5414610292e-28 	7.1375878635e-01 	1.2644818957e-02 	4.0904299397e-17 	2.4097057895e-13 	7.8031881215e-17 	1.9567292820e-16 	
28 	 2.7763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000101758e+03 	7.4805319048e-09 	1.1998971524e-12 	1.3604319928e-11 	2.1875574394e-01 	5.1901669271e-11 	1.1596473939e-06 	1.0156901063e-07 	5.2391528743e-08 	1.5397948192e-34 	2.7974482151e-25 	3.4180272976e-16 	4.4217939810e-17 	2.3867912166e-07 	5.4837196429e-02 	8.8136129797e-09 	6.7646732098e-11 	4.3189485469e-14 	1.6433813204e-06 	9.3641080236e-17 	2.7069834069e-11 	7.6784993353e-09 	2.6655339087e-27 	3.0474728782e-15 	2.0797194741e-18 	1.6185151948e-09 	6.0152639080e-13 	2.3289183703e-07 	3.7371522731e-23 	5.4622733977e-14 	9.1578359282e-23 	4.2937451680e-25 	1.2422056444e-24 	-3.8469022847e-28 	-9.6196727721e-28 	1.4040236070e-17 	2.5976343353e-20 	8.6165457830e-22 	5.4338917253e-13 	3.1118988520e-24 	1.0073651046e-34 	6.4400714888e-24 	6.3583587653e-28 	8.4848550728e-27 	-1.3611044202e-27 	-4.7971113445e-28 	1.0432241866e-27 	8.9320142204e-28 	7.1375878635e-01 	1.2644818957e-02 	4.6331649278e-17 	2.7495418604e-13 	8.8395988544e-17 	2.2345330539e-16 	
29 	 2.8763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000110441e+03 	8.0533025921e-09 	1.2235405498e-12 	1.3849751163e-11 	2.1875560375e-01 	5.2817990132e-11 	1.2438106141e-06 	1.0190242261e-07 	5.3155270276e-08 	1.8851470292e-34 	2.8895594805e-25 	3.5380714446e-16 	4.5772691526e-17 	2.4280613628e-07 	5.4837102024e-02 	9.9525921230e-09 	7.4546896256e-11 	4.6632619035e-14 	1.7624748657e-06 	1.0078847387e-16 	2.7599948173e-11 	8.2680778435e-09 	3.2187695085e-27 	3.6160718644e-15 	2.3354478515e-18 	1.7865606099e-09 	6.2491268813e-13 	2.5653466670e-07 	4.5183856844e-23 	6.4882996319e-14 	1.1671549294e-22 	4.3713398270e-25 	1.2933721022e-24 	-3.7140622841e-28 	-9.6207739673e-28 	1.4316726312e-17 	2.8078723204e-20 	9.7759437349e-22 	5.7114402831e-13 	3.2405626082e-24 	-1.1241555104e-35 	7.0598667212e-24 	6.5884484310e-28 	8.7642267449e-27 	-1.3602385154e-27 	-4.7965106236e-28 	1.0486348703e-27 	1.0595083756e-27 	7.1375878635e-01 	1.2644818957e-02 	5.2026530937e-17 	3.1099255483e-13 	9.9273603076e-17 	2.5292860909e-16 	
30 	 2.9763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000119317e+03 	8.6367598668e-09 	1.2451854740e-12 	1.4070601777e-11 	2.1875546127e-01 	5.3642625291e-11 	1.3293727987e-06 	1.0225534766e-07 	5.3856193498e-08 	1.9550936671e-34 	2.9743302203e-25 	3.6471883346e-16 	4.7186678764e-17 	2.4648607515e-07 	5.4837006185e-02 	1.1178924808e-08 	8.1676414055e-11 	5.0133853040e-14 	1.8834882509e-06 	1.0808571381e-16 	2.8084914106e-11 	8.8686127860e-09 	3.8436847895e-27 	4.2516648340e-15 	2.6021625316e-18 	1.9607696318e-09 	6.4655224594e-13 	2.8094859635e-07 	5.4016893101e-23 	7.6359323809e-14 	1.4689294789e-22 	4.4411838244e-25 	1.3413264702e-24 	-3.5658879764e-28 	-9.6215901543e-28 	1.4569857339e-17 	3.0229206345e-20 	1.1030768691e-21 	5.9904740886e-13 	3.3611565354e-24 	2.0827564275e-35 	7.7002954817e-24 	6.7985477168e-28 	9.0213297599e-27 	-1.3592715724e-27 	-4.7960248404e-28 	1.0547049590e-27 	1.2565604718e-27 	7.1375878635e-01 	1.2644818957e-02 	5.7965120863e-17 	3.4895745154e-13 	1.1061988828e-16 	2.8399644856e-16 	
31 	 3.0763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000128368e+03 	9.2300215704e-09 	1.2650960685e-12 	1.4269564280e-11 	2.1875531673e-01 	5.4385674137e-11 	1.4161948031e-06 	1.0263355326e-07 	5.4503099238e-08 	2.0529879884e-34 	3.0522359313e-25 	3.7461478942e-16 	4.8469912635e-17 	2.4976366221e-07 	5.4836909053e-02 	1.2493916247e-08 	8.9014664350e-11 	5.3685614525e-14 	2.0062139428e-06 	1.1553054907e-16 	2.8530748007e-11 	9.4791899091e-09 	4.5434277754e-27 	4.9569293005e-15 	2.8788730727e-18 	2.1406782771e-09 	6.6655629898e-13 	3.0605996461e-07 	6.3916634082e-23 	8.9100691175e-14 	1.8273793810e-22 	4.5041260125e-25 	1.3863639560e-24 	-3.4017170362e-28 	-9.6224085795e-28 	1.4802717706e-17 	3.2423545792e-20 	1.2383912994e-21 	6.2709778727e-13 	3.4744185973e-24 	-5.8738661347e-35 	8.3596778971e-24 	6.9901754136e-28 	9.2576068206e-27 	-1.3582079383e-27 	-4.7958344125e-28 	1.0615503422e-27 	1.4843315347e-27 	7.1375878635e-01 	1.2644818957e-02 	6.4125127043e-17 	3.8872099008e-13 	1.2239294486e-16 	3.1655515244e-16 	
32 	 3.1763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000137576e+03 	9.8323257832e-09 	1.2835160483e-12 	1.4449202591e-11 	2.1875517033e-01 	5.5056748030e-11 	1.5041533401e-06 	1.0304083907e-07 	5.5104098848e-08 	2.1147264560e-34 	3.1238280669e-25 	3.8358019487e-16 	4.9633443309e-17 	2.5268222334e-07 	5.4836810755e-02 	1.3898700185e-08 	9.6542644692e-11 	5.7281438029e-14 	2.1304673936e-06 	1.2312189687e-16 	2.8942989929e-11 	1.0099019950e-08 	5.3209001722e-27 	5.7343018243e-15 	3.1646777887e-18 	2.3258555205e-09 	6.8505266391e-13 	3.3180053931e-07 	7.4925693648e-23 	1.0315169217e-13 	2.2490352864e-22 	4.5609749197e-25 	1.4287976482e-24 	-3.2211874019e-28 	-9.6231765708e-28 	1.5018156933e-17 	3.4657933790e-20 	1.3838244435e-21 	6.5529551460e-13 	3.5811329941e-24 	-9.5634206885e-36 	9.0364611519e-24 	7.1648521099e-28 	9.4747309410e-27 	-1.3570378137e-27 	-4.7958236184e-28 	1.0691578178e-27 	1.7467750890e-27 	7.1375878635e-01 	1.2644818957e-02 	7.0486236414e-17 	4.3015914919e-13 	1.3455464741e-16 	3.5050656474e-16 	
33 	 3.2763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000146925e+03 	1.0443020565e-08 	1.3006664449e-12 	1.4611912445e-11 	2.1875502224e-01 	5.5664825784e-11 	1.5931400712e-06 	1.0347941534e-07 	5.5666573469e-08 	2.0752288055e-34 	3.1896982429e-25 	3.9170379388e-16 	5.0688763936e-17 	2.5528287432e-07 	5.4836711399e-02 	1.5394265978e-08 	1.0424308564e-10 	6.0915891606e-14 	2.2560858070e-06 	1.3085952678e-16 	2.9326655431e-11 	1.0727427869e-08 	6.1788027790e-27 	6.5860020777e-15 	3.4587750747e-18 	2.5159067275e-09 	7.0217790665e-13 	3.5810796726e-07 	8.7083936076e-23 	1.1855298124e-13 	2.7406671881e-22 	4.6124859874e-25 	1.4689432025e-24 	-3.0234743563e-28 	-9.6240039791e-28 	1.5218759176e-17 	3.6928991748e-20 	1.5396616314e-21 	6.8364236228e-13 	3.6820913130e-24 	-1.1873700347e-35 	9.7292306728e-24 	7.3242205492e-28 	9.6744968220e-27 	-1.3557632001e-27 	-4.7954587748e-28 	1.0776274391e-27 	2.0459229497e-27 	7.1375878635e-01 	1.2644818957e-02 	7.7030372069e-17 	4.7315436558e-13 	1.4707112102e-16 	3.8575807773e-16 	
34 	 3.3763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000156401e+03 	1.1061553012e-08 	1.3167449017e-12 	1.4759898060e-11 	2.1875487261e-01 	5.6218168192e-11 	1.6830605155e-06 	1.0395023830e-07 	5.6197162102e-08 	2.2084618591e-34 	3.2504497680e-25 	3.9907430350e-16 	5.1647349497e-17 	2.5760398329e-07 	5.4836611083e-02 	1.6981483368e-08 	1.1210048397e-10 	6.4584484035e-14 	2.3829266160e-06 	1.3874379913e-16 	2.9686222113e-11 	1.1363841395e-08 	7.1196806616e-27 	7.5140588646e-15 	3.7604678226e-18 	2.7104751630e-09 	7.1807112981e-13 	3.8492593633e-07 	1.0042911344e-22 	1.3534175072e-13 	3.3092691665e-22 	4.6593543678e-25 	1.5071077846e-24 	-2.8082065112e-28 	-9.6248394928e-28 	1.5406835042e-17 	3.9233749908e-20 	1.7061874704e-21 	7.1214113867e-13 	3.7780645731e-24 	9.5703389326e-36 	1.0436714593e-23 	7.4699219406e-28 	9.8587345959e-27 	-1.3543694457e-27 	-4.7951091969e-28 	1.0869868453e-27 	2.3845956349e-27 	7.1375878635e-01 	1.2644818957e-02 	8.3741795214e-17 	5.1759730497e-13 	1.5991292530e-16 	4.2222399478e-16 	
35 	 3.4763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000165992e+03 	1.1687458257e-08 	1.3319260754e-12 	1.4895161503e-11 	2.1875472157e-01 	5.6724278863e-11 	1.7738328597e-06 	1.0445329971e-07 	5.6701772157e-08 	2.1994071738e-34 	3.3066761225e-25 	4.0577776505e-16 	5.2520317297e-17 	2.5968085755e-07 	5.4836509888e-02 	1.8661124667e-08 	1.2010107450e-10 	6.8283562601e-14 	2.5108658013e-06 	1.4677545645e-16 	3.0025640890e-11 	1.2007779541e-08 	8.1459662717e-27 	8.5203365542e-15 	4.0691625318e-18 	2.9092420085e-09 	7.3286926296e-13 	4.1220411682e-07 	1.1499746648e-22 	1.5355221529e-13 	3.9620479206e-22 	4.7022114834e-25 	1.5435824831e-24 	-2.5748972237e-28 	-9.6255790385e-28 	1.5584426308e-17 	4.1569620291e-20 	1.8836863461e-21 	7.4079537350e-13 	3.8697839735e-24 	3.9052954924e-35 	1.1157782128e-23 	7.6035457282e-28 	1.0029244745e-26 	-1.3528749326e-27 	-4.7946934453e-28 	1.0972807047e-27 	2.7657804152e-27 	7.1375878635e-01 	1.2644818957e-02 	9.0607087737e-17 	5.6338793861e-13 	1.7305501396e-16 	4.5982633338e-16 	
36 	 3.5763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000175687e+03 	1.2320348840e-08 	1.3463627757e-12 	1.5019501550e-11 	2.1875456924e-01 	5.7189899910e-11 	1.8653867344e-06 	1.0498787145e-07 	5.7185606805e-08 	2.3444325879e-34 	3.3589455730e-25 	4.1189570132e-16 	5.3318191525e-17 	2.6154560665e-07 	5.4836407884e-02 	2.0433884222e-08 	1.2823275765e-10 	7.2010208581e-14 	2.6397961451e-06 	1.5495546333e-16 	3.0348363640e-11 	1.2658841524e-08 	9.2600178890e-27 	9.6065607836e-15 	4.3843646031e-18 	3.1119252725e-09 	7.4670367019e-13 	4.3989794180e-07 	1.3082426675e-22 	1.7321608269e-13 	4.7064147972e-22 	4.7416246759e-25 	1.5786376195e-24 	-2.3229989031e-28 	-9.6262561983e-28 	1.5753319273e-17 	4.3934365779e-20 	2.0724427502e-21 	7.6960906293e-13 	3.9579289055e-24 	1.0300319472e-35 	1.1891438975e-23 	7.7265775560e-28 	1.0187751011e-26 	-1.3512598415e-27 	-4.7942499504e-28 	1.1085768390e-27 	3.1915078160e-27 	7.1375878635e-01 	1.2644818957e-02 	9.7615048628e-17 	6.1043605900e-13 	1.8647653305e-16 	4.9849518145e-16 	
37 	 3.6763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000185477e+03 	1.2959904742e-08 	1.3601875576e-12 	1.5134519356e-11 	2.1875441573e-01 	5.7621032721e-11 	1.9576620048e-06 	1.0555270785e-07 	5.7653204261e-08 	2.3206884487e-34 	3.4077909329e-25 	4.1750393530e-16 	5.4050753056e-17 	2.6322713869e-07 	5.4836305133e-02 	2.2300395245e-08 	1.3648499748e-10 	7.5762135496e-14 	2.7696254949e-06 	1.6328488846e-16 	3.0657380757e-11 	1.3316696394e-08 	1.0464153379e-26 	1.0774342631e-14 	4.7056710958e-18 	3.3182779288e-09 	7.5969786116e-13 	4.6796827724e-07 	1.4794428825e-22 	1.9436299611e-13 	5.5499809209e-22 	4.7780989882e-25 	1.6125202119e-24 	-2.0519872381e-28 	-9.6269010606e-28 	1.5915063395e-17 	4.6326067484e-20 	2.2727414805e-21 	7.9858646724e-13 	4.0431204771e-24 	-1.1931827283e-36 	1.2636819228e-23 	7.8404174050e-28 	1.0335869673e-26 	-1.3495301494e-27 	-4.7939640289e-28 	1.1209271099e-27 	3.6650537879e-27 	7.1375878635e-01 	1.2644818957e-02 	1.0475653304e-16 	6.5866136204e-13 	2.0016051242e-16 	5.3816871208e-16 	
38 	 3.7763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000195354e+03 	1.3605864226e-08 	1.3735145509e-12 	1.5241628702e-11 	2.1875426111e-01 	5.8022975761e-11 	2.0506076094e-06 	1.0614621001e-07 	5.8108484895e-08 	2.3987754664e-34 	3.4537034469e-25 	4.2267193135e-16 	5.4726956425e-17 	2.6475125296e-07 	5.4836201684e-02 	2.4261244111e-08 	1.4484870162e-10 	7.9537593540e-14 	2.9002750885e-06 	1.7176482157e-16 	3.0955263764e-11 	1.3981073503e-08 	1.1760678472e-26 	1.2025200755e-14 	5.0327619956e-18 	3.5280855534e-09 	7.7196609129e-13 	4.9638102318e-07 	1.6639220470e-22 	2.1702093908e-13 	6.5005549776e-22 	4.8120803820e-25 	1.6454530824e-24 	-1.7613634292e-28 	-9.6274903397e-28 	1.6070992700e-17 	4.8743092015e-20 	2.4848677529e-21 	8.2773195363e-13 	4.1259191411e-24 	-7.1377623744e-36 	1.3393175687e-23 	7.9463361937e-28 	1.0475090907e-26 	-1.3476890588e-27 	-4.7935754440e-28 	1.1344052617e-27 	4.1895716757e-27 	7.1375878635e-01 	1.2644818957e-02 	1.1202425746e-16 	7.0799320909e-13 	2.1409349447e-16 	5.7879294966e-16 	
39 	 3.8763830000e-02 	  1.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	1.0000205311e+03 	1.4258015575e-08 	1.3864413741e-12 	1.5342069097e-11 	2.1875410545e-01 	5.8400373088e-11 	2.1441804685e-06 	1.0676655679e-07 	5.8554802882e-08 	2.4586817396e-34 	3.4971298531e-25 	4.2746253371e-16 	5.5354897801e-17 	2.6614079837e-07 	5.4836097582e-02 	2.6316982356e-08 	1.5331609244e-10 	8.3335282205e-14 	3.0316779733e-06 	1.8039631858e-16 	3.1244209543e-11 	1.4651753933e-08 	1.3151909981e-26 	1.3360581236e-14 	5.3653908046e-18 	3.7411636775e-09 	7.8361265305e-13 	5.2510667837e-07 	1.8620291398e-22 	2.4121659790e-13 	7.5661431999e-22 	4.8439598685e-25 	1.6776350753e-24 	-1.4506668259e-28 	-9.6280030465e-28 	1.6222248168e-17 	5.1184059749e-20 	2.7091072589e-21 	8.5704987671e-13 	4.2068251921e-24 	-2.7367878722e-36 	1.4159869729e-23 	8.0454851990e-28 	1.0606769863e-26 	-1.3457307257e-27 	-4.7931266073e-28 	1.1490696676e-27 	4.7679398501e-27 	7.1375878635e-01 	1.2644818957e-02 	1.1941258934e-16 	7.5837016541e-13 	2.2826513474e-16 	6.2032136489e-16 	
