iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
398 	 3.9900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999777e+02 	7.2260677852e-15 	5.6402645650e-16 	8.9725244320e-15 	2.1875780583e-01 	3.0795661161e-14 	9.8048210768e-13 	4.1499183044e-10 	5.7107810818e-13 	-9.5223258618e-30 	1.1940967515e-28 	1.8051372503e-22 	2.2634716686e-23 	1.8972153717e-10 	5.4838588247e-02 	8.3468163610e-18 	4.7271706346e-20 	2.4853538531e-20 	1.5923197154e-12 	2.8953041115e-24 	6.6386702226e-15 	2.7647685937e-15 	8.9468797493e-31 	6.6457373610e-29 	-1.0408397981e-30 	1.0264901420e-18 	3.0411188104e-19 	1.9510102131e-16 	7.2102566639e-30 	-6.1356072528e-28 	4.4078659875e-27 	2.5262566705e-28 	-4.2102456396e-30 	-3.0359248548e-28 	-2.2328278596e-28 	6.6470477699e-21 	1.8249560773e-26 	-1.6339423341e-27 	2.6961155804e-18 	-6.4814985878e-29 	-1.9166488454e-30 	3.5147232250e-28 	2.8073624890e-29 	2.4976993691e-30 	-1.3558771793e-27 	-3.6598286047e-27 	-1.0952429840e-26 	1.3037319698e-27 	7.1375878635e-01 	1.2644818957e-02 	2.7182134657e-29 	1.3273629976e-25 	-1.8113859223e-28 	9.1456702415e-29 	
399 	 4.0000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999776e+02 	7.2527329402e-15 	5.6487992083e-16 	8.9941112721e-15 	2.1875780583e-01 	3.0873417808e-14 	9.8543608148e-13 	4.1603069483e-10 	5.7394088675e-13 	-2.2624961760e-29 	1.3511413505e-28 	1.8142443318e-22 	2.2748759118e-23 	1.9019799781e-10 	5.4838588246e-02 	8.4099429659e-18 	4.7629472835e-20 	2.4978790744e-20 	1.6003340484e-12 	2.9106721436e-24 	6.6559001119e-15 	2.7790290804e-15 	-1.3350271874e-29 	6.9530597807e-29 	4.1612443989e-30 	1.0348459361e-18 	3.0577358741e-19 	1.9657314338e-16 	7.5724714090e-30 	-6.1555193354e-28 	4.4243711612e-27 	2.5171001579e-28 	-2.5667390608e-30 	-3.0386094249e-28 	-2.2328280338e-28 	6.6571523206e-21 	1.8356755350e-26 	-1.6117400711e-27 	2.7078470272e-18 	-6.3964567536e-29 	4.2313595534e-30 	3.5260591546e-28 	1.7918114606e-29 	3.2823722952e-30 	-1.3622304764e-27 	-3.6224456138e-27 	-1.0952165091e-26 	1.2898381465e-27 	7.1375878635e-01 	1.2644818957e-02 	1.3410543195e-29 	1.3417695600e-25 	-1.8184220631e-28 	9.2418435800e-29 	
400 	 4.0100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999776e+02 	7.2794384145e-15 	5.6573342497e-16 	9.0156984425e-15 	2.1875780583e-01 	3.0951176169e-14 	9.9040254804e-13 	4.1706955311e-10 	5.7681080598e-13 	5.5377218288e-30 	1.2050598201e-28 	1.8233746041e-22 	2.2863085323e-23 	1.9067446324e-10 	5.4838588246e-02 	8.4733872793e-18 	4.7989042049e-20 	2.5104358459e-20 	1.6083685380e-12 	2.9260761631e-24 	6.6731309311e-15 	2.7933265320e-15 	7.1719451218e-30 	6.9458838671e-29 	-1.1638048837e-30 	1.0432473259e-18 	3.0743988011e-19 	1.9805265956e-16 	9.2464291594e-30 	-6.1753324364e-28 	4.4405069840e-27 	2.4748298392e-28 	8.6086035422e-31 	-3.0409670314e-28 	-2.2328295939e-28 	6.6672573323e-21 	1.8450890402e-26 	-1.5956464690e-27 	2.7196033186e-18 	-6.7026950480e-29 	8.6219259496e-30 	3.5322850134e-28 	8.2188043612e-30 	6.0174194924e-31 	-1.3705010725e-27 	-3.5848195158e-27 	-1.0952446010e-26 	1.3091044447e-27 	7.1375878635e-01 	1.2644818957e-02 	7.9175361355e-30 	1.3567594277e-25 	-1.8216226705e-28 	9.3387982599e-29 	
401 	 4.0200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999775e+02 	7.3061842100e-15 	5.6658696894e-16 	9.0372859432e-15 	2.1875780583e-01 	3.1028936246e-14 	9.9538150765e-13 	4.1810840530e-10 	5.7968786576e-13 	-1.1848166037e-29 	1.4072880757e-28 	1.8325279114e-22 	2.2977702354e-23 	1.9115093347e-10 	5.4838588245e-02 	8.5371501009e-18 	4.8350418551e-20 	2.5230242012e-20 	1.6164231847e-12 	2.9415247292e-24 	6.6903626804e-15 	2.8076609504e-15 	2.1762561850e-29 	6.9778166011e-29 	-3.1584106032e-30 	1.0516944370e-18 	3.0911075929e-19 	1.9953958844e-16 	8.5818509248e-30 	-6.1952878394e-28 	4.4509570488e-27 	2.5227903082e-28 	-9.1881697540e-31 	-3.0435949079e-28 	-2.2328292906e-28 	6.6773628113e-21 	1.8541961227e-26 	-1.5631818174e-27 	2.7313844546e-18 	-6.5125856619e-29 	1.1282020089e-29 	3.5370884516e-28 	1.2646607348e-29 	3.0091066206e-30 	-1.3770156987e-27 	-3.5387497921e-27 	-1.0952953981e-26 	1.3401702760e-27 	7.1375878635e-01 	1.2644818957e-02 	8.9361382190e-30 	1.3719128384e-25 	-1.8162453687e-28 	9.4365069992e-29 	
402 	 4.0300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999775e+02 	7.3329703284e-15 	5.6744055272e-16 	9.0588737742e-15 	2.1875780583e-01 	3.1106698037e-14 	1.0003729606e-12 	4.1914725138e-10 	5.8257206595e-13 	1.3375659138e-29 	1.3056915021e-28 	1.8417039431e-22 	2.3092618682e-23 	1.9162740850e-10 	5.4838588245e-02 	8.6012322295e-18 	4.8713606849e-20 	2.5356440968e-20 	1.6244979887e-12 	2.9570151085e-24 	6.7075953598e-15 	2.8220323376e-15 	3.2749151997e-30 	7.1982478781e-29 	-4.5486008592e-30 	1.0601873949e-18 	3.1078622507e-19 	2.0103394863e-16 	8.5413385149e-30 	-6.2152892597e-28 	4.4677984947e-27 	2.5511436289e-28 	-4.8616303687e-30 	-3.0458426004e-28 	-2.2328294890e-28 	6.6874687492e-21 	1.8653148857e-26 	-1.5616981423e-27 	2.7431904350e-18 	-6.7394072189e-29 	6.0679113401e-31 	3.5449734944e-28 	1.4542237551e-29 	2.4629881149e-30 	-1.3820950214e-27 	-3.5065789612e-27 	-1.0954579022e-26 	1.3596750557e-27 	7.1375878635e-01 	1.2644818957e-02 	1.5265920642e-29 	1.3859450660e-25 	-1.8355677514e-28 	9.5349812186e-29 	
403 	 4.0400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999774e+02 	7.3597967718e-15 	5.6829417633e-16 	9.0804619355e-15 	2.1875780583e-01 	3.1184461544e-14 	1.0053769071e-12 	4.2018609137e-10 	5.8546340643e-13 	-2.5047002484e-29 	1.3440269819e-28 	1.8509032426e-22 	2.3207807035e-23 	1.9210388831e-10 	5.4838588244e-02 	8.6656344655e-18 	4.9078611515e-20 	2.5482955672e-20 	1.6325929501e-12 	2.9725634381e-24 	6.7248289691e-15 	2.8364406957e-15 	1.1348213826e-29 	7.3667284383e-29 	-4.5950369997e-30 	1.0687263255e-18 	3.1246627760e-19 	2.0253575872e-16 	8.8964618228e-30 	-6.2354663108e-28 	4.4859750046e-27 	2.5871048756e-28 	-6.8733219931e-30 	-3.0483783202e-28 	-2.2328288518e-28 	6.6975751566e-21 	1.8751133588e-26 	-1.5252389959e-27 	2.7550212596e-18 	-6.5539120480e-29 	4.4797713065e-30 	3.5568935434e-28 	3.2922261406e-29 	9.1776003955e-30 	-1.3887676611e-27 	-3.4890836147e-27 	-1.0956081752e-26 	1.3498038296e-27 	7.1375878635e-01 	1.2644818957e-02 	1.7802516944e-29 	1.4001221750e-25 	-1.8304603166e-28 	9.6342248874e-29 	
404 	 4.0500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999774e+02 	7.3866635420e-15 	5.6914783975e-16 	9.1020504271e-15 	2.1875780583e-01 	3.1262226765e-14 	1.0103933475e-12 	4.2122492525e-10 	5.8836188708e-13 	-5.6520937259e-30 	1.2577115280e-28 	1.8601254688e-22 	2.3323289210e-23 	1.9258037292e-10 	5.4838588244e-02 	8.7303576078e-18 	4.9445437086e-20 	2.5609786060e-20 	1.6407080695e-12 	2.9881392511e-24 	6.7420635085e-15 	2.8508860266e-15 	-6.2128803359e-32 	7.4123126629e-29 	-2.5282521624e-30 	1.0773113545e-18 	3.1415091702e-19 	2.0404503730e-16 	9.0667986669e-30 	-6.2555108036e-28 	4.4991702906e-27 	2.6198270966e-28 	-1.3666851878e-30 	-3.0505875191e-28 	-2.2328279730e-28 	6.7076820275e-21 	1.8843590940e-26 	-1.5429447029e-27 	2.7668769283e-18 	-6.8238733440e-29 	-5.7900256075e-30 	3.5653503947e-28 	6.1918077413e-30 	3.1714776544e-30 	-1.3981935799e-27 	-3.4697582548e-27 	-1.0955060771e-26 	1.3827861827e-27 	7.1375878635e-01 	1.2644818957e-02 	8.3449132201e-30 	1.4149140095e-25 	-1.8211790712e-28 	9.7342465535e-29 	
405 	 4.0600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999773e+02 	7.4135706409e-15 	5.7000154300e-16 	9.1236392490e-15 	2.1875780583e-01 	3.1339993702e-14 	1.0154222820e-12 	4.2226375303e-10 	5.9126750776e-13 	6.1832356135e-31 	1.2146367312e-28 	1.8693708802e-22 	2.3439062204e-23 	1.9305686233e-10 	5.4838588243e-02 	8.7954024568e-18 	4.9814088166e-20 	2.5736931978e-20 	1.6488433469e-12 	3.0037841031e-24 	6.7592989780e-15 	2.8653683324e-15 	-1.0647352514e-29 	7.4296460078e-29 	-5.8081687231e-30 	1.0859426076e-18 	3.1584014347e-19 	2.0556180299e-16 	5.7906212467e-30 	-6.2755402813e-28 	4.5127562139e-27 	2.6740481888e-28 	4.5725627391e-31 	-3.0530594396e-28 	-2.2328263911e-28 	6.7177893649e-21 	1.8939500571e-26 	-1.5006217387e-27 	2.7787574411e-18 	-6.4001957106e-29 	-5.4643615486e-31 	3.5708042652e-28 	1.7245741444e-29 	4.9108547705e-30 	-1.3978244002e-27 	-3.4521634835e-27 	-1.0952422575e-26 	1.4038912517e-27 	7.1375878635e-01 	1.2644818957e-02 	4.7059816842e-30 	1.4289464412e-25 	-1.8540797067e-28 	9.8350247438e-29 	
406 	 4.0700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999772e+02 	7.4405180703e-15 	5.7085528606e-16 	9.1452284012e-15 	2.1875780582e-01 	3.1417762353e-14 	1.0204637109e-12 	4.2330257470e-10 	5.9418026835e-13 	-3.6201277720e-30 	1.2703905472e-28 	1.8786392049e-22 	2.3555117615e-23 	1.9353335653e-10 	5.4838588243e-02 	8.8607698117e-18 	5.0184569287e-20 	2.5864393698e-20 	1.6569987827e-12 	3.0194528328e-24 	6.7765353774e-15 	2.8798876150e-15 	1.4137326899e-30 	7.6639274633e-29 	-6.2866530024e-30 	1.0946202104e-18 	3.1753395709e-19 	2.0708607437e-16 	7.2754341039e-30 	-6.2957674992e-28 	4.5309992186e-27 	2.6636113231e-28 	2.8875437821e-30 	-3.0551449430e-28 	-2.2328265844e-28 	6.7278971669e-21 	1.9045020596e-26 	-1.5105179997e-27 	2.7906627977e-18 	-6.6071312353e-29 	9.9126468574e-31 	3.5836331848e-28 	2.6741034424e-29 	1.4997217825e-30 	-1.4058165598e-27 	-3.4551558194e-27 	-1.0950983678e-26 	1.4085867290e-27 	7.1375878635e-01 	1.2644818957e-02 	7.9354946082e-30 	1.4439597429e-25 	-1.8512865430e-28 	9.9365829624e-29 	
407 	 4.0800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999772e+02 	7.4675058322e-15 	5.7170906895e-16 	9.1668178837e-15 	2.1875780582e-01 	3.1495532720e-14 	1.0255176346e-12 	4.2434139028e-10 	5.9710016873e-13 	-1.7879071910e-29 	1.2574201939e-28 	1.8879305253e-22 	2.3671464342e-23 	1.9400985553e-10 	5.4838588242e-02 	8.9264604718e-18 	5.0556884969e-20 	2.5992170911e-20 	1.6651743772e-12 	3.0351804589e-24 	6.7937727070e-15 	2.8944438763e-15 	-2.7541823166e-29 	7.7527856965e-29 	-1.4464717451e-30 	1.1033442885e-18 	3.1923235802e-19 	2.0861787006e-16 	4.1943166824e-30 	-6.3161127283e-28 	4.5463679845e-27 	2.7664487538e-28 	2.3317268267e-31 	-3.0575783118e-28 	-2.2328261938e-28 	6.7380054331e-21 	1.9148358251e-26 	-1.4756633047e-27 	2.8025929980e-18 	-6.3546508418e-29 	5.1319335059e-30 	3.5949692045e-28 	1.9185166764e-29 	7.5062354014e-30 	-1.4151057666e-27 	-3.4634500915e-27 	-1.0949897303e-26 	1.4083433813e-27 	7.1375878635e-01 	1.2644818957e-02 	2.2484570100e-29 	1.4577370192e-25 	-1.8435268838e-28 	1.0038903495e-28 	
408 	 4.0900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999771e+02 	7.4945339284e-15 	5.7256289166e-16 	9.1884076966e-15 	2.1875780582e-01 	3.1573304801e-14 	1.0305840532e-12 	4.2538019976e-10 	6.0002720877e-13 	-7.8342696569e-30 	1.3911078578e-28 	1.8972450981e-22 	2.3788109669e-23 	1.9448635932e-10 	5.4838588242e-02 	8.9924752369e-18 	5.0931039791e-20 	2.6120263966e-20 	1.6733701306e-12 	3.0509464098e-24 	6.8110109666e-15 	2.9090371186e-15 	1.6656458482e-29 	7.6861826730e-29 	-5.2639697085e-30 	1.1121149678e-18 	3.2093534640e-19 	2.1015720865e-16 	2.6915724274e-30 	-6.3362992799e-28 	4.5634250402e-27 	2.8843981290e-28 	-1.8748992909e-30 	-3.0602453669e-28 	-2.2328259479e-28 	6.7481141620e-21 	1.9247478758e-26 	-1.4789312401e-27 	2.8145480419e-18 	-6.1486176938e-29 	2.6230406037e-30 	3.6059817329e-28 	2.2031035990e-29 	7.2897043021e-30 	-1.4209462840e-27 	-3.4731483696e-27 	-1.0950496606e-26 	1.4016252066e-27 	7.1375878635e-01 	1.2644818957e-02 	2.5911012181e-29 	1.4726229742e-25 	-1.8456884624e-28 	1.0142009809e-28 	
409 	 4.1000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999771e+02 	7.5216023608e-15 	5.7341675420e-16 	9.2099978398e-15 	2.1875780582e-01 	3.1651078598e-14 	1.0356629671e-12 	4.2641900313e-10 	6.0296138834e-13 	1.4278179118e-30 	1.2707743735e-28 	1.9065827935e-22 	2.3905030437e-23 	1.9496286790e-10 	5.4838588241e-02 	9.0588149079e-18 	5.1307038349e-20 	2.6248672659e-20 	1.6815860432e-12 	3.0667624839e-24 	6.8282501563e-15 	2.9236673436e-15 	1.2735881993e-29 	7.7631217792e-29 	-6.3611100481e-30 	1.1209323738e-18 	3.2264292236e-19 	2.1170410875e-16 	8.3758603694e-30 	-6.3566423970e-28 	4.5803371927e-27 	2.7930957748e-28 	-2.8825227985e-31 	-3.0627151029e-28 	-2.2328253535e-28 	6.7582233610e-21 	1.9349829208e-26 	-1.4633150809e-27 	2.8265279293e-18 	-6.6022533613e-29 	-7.6278258969e-30 	3.6099258356e-28 	-2.0851410473e-30 	-7.9186674231e-32 	-1.4214063772e-27 	-3.4846248728e-27 	-1.0953782833e-26 	1.4050614533e-27 	7.1375878635e-01 	1.2644818957e-02 	2.4611718928e-29 	1.4875348848e-25 	-1.8687378285e-28 	1.0245941316e-28 	
410 	 4.1100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999770e+02 	7.5487111313e-15 	5.7427065655e-16 	9.2315883133e-15 	2.1875780582e-01 	3.1728854110e-14 	1.0407543765e-12 	4.2745780040e-10 	6.0590270731e-13 	-1.6169213594e-29 	1.2632614087e-28 	1.9159433398e-22 	2.4022241820e-23 	1.9543938128e-10 	5.4838588241e-02 	9.1254802832e-18 	5.1684885189e-20 	2.6377397076e-20 	1.6898221153e-12 	3.0826134632e-24 	6.8454902761e-15 	2.9383345534e-15 	9.4062077680e-30 	8.0104157016e-29 	1.1961890809e-30 	1.1297966325e-18 	3.2435508604e-19 	2.1325858895e-16 	4.9251569843e-31 	-6.3769850655e-28 	4.5964763886e-27 	2.8541324330e-28 	4.3499819384e-30 	-3.0651610808e-28 	-2.2328246950e-28 	6.7683330205e-21 	1.9474216205e-26 	-1.4469756298e-27 	2.8385326600e-18 	-6.0271750149e-29 	4.0787117787e-30 	3.6067903116e-28 	-5.8997956031e-30 	4.7980188732e-30 	-1.4257715231e-27 	-3.4942615545e-27 	-1.0956803522e-26 	1.4196986988e-27 	7.1375878635e-01 	1.2644818957e-02 	1.8894606871e-29 	1.5024920400e-25 	-1.8463899905e-28 	1.0350654099e-28 	
411 	 4.1200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999770e+02 	7.5758602417e-15 	5.7512459873e-16 	9.2531791172e-15 	2.1875780582e-01 	3.1806631336e-14 	1.0458582816e-12 	4.2849659157e-10 	6.0885116557e-13 	-4.8355281490e-29 	1.3804987026e-28 	1.9253267720e-22 	2.4139739743e-23 	1.9591589946e-10 	5.4838588240e-02 	9.1924721625e-18 	5.2064584821e-20 	2.6506437020e-20 	1.6980783472e-12 	3.0985102118e-24 	6.8627313260e-15 	2.9530387501e-15 	-1.6939129875e-30 	8.1424321680e-29 	3.9349469445e-31 	1.1387078692e-18 	3.2607183760e-19 	2.1482066786e-16 	-1.1342620026e-30 	-6.3969084417e-28 	4.6130357040e-27 	2.7903127265e-28 	9.4069969442e-30 	-3.0676770275e-28 	-2.2328248538e-28 	6.7784431427e-21 	1.9569020996e-26 	-1.4468245769e-27 	2.8505622339e-18 	-6.9958967449e-29 	1.7319187453e-30 	3.6089650611e-28 	2.9262806002e-30 	3.4958143959e-30 	-1.4325854024e-27 	-3.5002667045e-27 	-1.0960003607e-26 	1.4194699257e-27 	7.1375878635e-01 	1.2644818957e-02 	-8.3156354921e-30 	1.5180477233e-25 	-1.8005213629e-28 	1.0456179600e-28 	
412 	 4.1300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999769e+02 	7.6030496940e-15 	5.7597858074e-16 	9.2747702515e-15 	2.1875780582e-01 	3.1884410278e-14 	1.0509746829e-12 	4.2953537664e-10 	6.1180676298e-13 	-4.2751264534e-30 	1.2387173346e-28 	1.9347336734e-22 	2.4257536713e-23 	1.9639242243e-10 	5.4838588240e-02 	9.2597913461e-18 	5.2446141835e-20 	2.6635792764e-20 	1.7063547391e-12 	3.1144581769e-24 	6.8799733060e-15 	2.9677799356e-15 	-2.3394544891e-29 	8.1462317449e-29 	1.3811791588e-30 	1.1476662100e-18 	3.2779317715e-19 	2.1639036409e-16 	-3.2265951113e-30 	-6.4163399360e-28 	4.6339003725e-27 	2.8291726359e-28 	8.6449052193e-30 	-3.0703308522e-28 	-2.2328242859e-28 	6.7885537330e-21 	1.9677896717e-26 	-1.4327205739e-27 	2.8626166509e-18 	-6.9324254145e-29 	-6.9803596864e-30 	3.6101983377e-28 	-8.1018869669e-30 	4.5435986531e-30 	-1.4403369226e-27 	-3.5017029963e-27 	-1.0963540195e-26 	1.4629556559e-27 	7.1375878635e-01 	1.2644818957e-02 	4.2747412841e-30 	1.5335007431e-25 	-1.7561884005e-28 	1.0562497480e-28 	
413 	 4.1400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999769e+02 	7.6302794900e-15 	5.7683260256e-16 	9.2963617162e-15 	2.1875780582e-01 	3.1962190935e-14 	1.0561035805e-12 	4.3057415561e-10 	6.1476949942e-13 	-1.7177282689e-29 	1.2878245960e-28 	1.9441632268e-22 	2.4375604052e-23 	1.9686895020e-10 	5.4838588239e-02 	9.3274386337e-18 	5.2829560793e-20 	2.6765464243e-20 	1.7146512913e-12 	3.1304393043e-24 	6.8972162161e-15 	2.9825581119e-15 	-5.8538619300e-30 	8.2588408009e-29 	-8.1254488332e-30 	1.1566717804e-18 	3.2951910485e-19 	2.1796769623e-16 	-2.2741812765e-30 	-6.4355928575e-28 	4.6500557827e-27 	2.8153844634e-28 	4.7806022511e-30 	-3.0726244405e-28 	-2.2328246555e-28 	6.7986647883e-21 	1.9767643267e-26 	-1.4442169484e-27 	2.8746959108e-18 	-6.6030353709e-29 	-1.1122911861e-29 	3.6066221614e-28 	-8.8860457831e-30 	-3.8743489840e-30 	-1.4421992436e-27 	-3.4589224849e-27 	-1.0967818306e-26 	1.4268010400e-27 	7.1375878635e-01 	1.2644818957e-02 	1.2999935157e-29 	1.5494665629e-25 	-1.7700222915e-28 	1.0669618240e-28 	
414 	 4.1500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999768e+02 	7.6575496317e-15 	5.7768666421e-16 	9.3179535112e-15 	2.1875780582e-01 	3.2039973307e-14 	1.0612449747e-12 	4.3161292847e-10 	6.1773937477e-13 	6.6996118625e-30 	1.4463019462e-28 	1.9536160610e-22 	2.4493980855e-23 	1.9734548276e-10 	5.4838588239e-02 	9.3954148248e-18 	5.3214846210e-20 	2.6895451415e-20 	1.7229680041e-12 	3.1464810797e-24 	6.9144600563e-15 	2.9973732810e-15 	-1.0062836240e-30 	8.4602490109e-29 	-5.3821284084e-30 	1.1657247063e-18 	3.3124962084e-19 	2.1955268290e-16 	-1.4521469523e-30 	-6.4552332999e-28 	4.6674567738e-27 	2.8260473971e-28 	2.7342462364e-31 	-3.0749039230e-28 	-2.2328261361e-28 	6.8087763081e-21 	1.9865983881e-26 	-1.4336748561e-27 	2.8868000135e-18 	-6.4554518802e-29 	-1.1918169229e-29 	3.6031619647e-28 	-1.3628828049e-29 	-3.9775946127e-30 	-1.4423281569e-27 	-3.4132487830e-27 	-1.0972350498e-26 	1.3916988460e-27 	7.1375878635e-01 	1.2644818957e-02 	1.5136482487e-29 	1.5662731220e-25 	-1.8059357901e-28 	1.0777557963e-28 	
415 	 4.1600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999767e+02 	7.6848601208e-15 	5.7854076569e-16 	9.3395456366e-15 	2.1875780582e-01 	3.2117757394e-14 	1.0663988658e-12 	4.3265169524e-10 	6.2071638889e-13 	8.4633859409e-30 	1.3421315723e-28 	1.9630917428e-22 	2.4612636706e-23 	1.9782202012e-10 	5.4838588238e-02 	9.4637207193e-18 	5.3602002670e-20 	2.7025754306e-20 	1.7313048778e-12 	3.1625640619e-24 	6.9317048266e-15 	3.0122254448e-15 	6.4532261817e-30 	8.5715517354e-29 	-1.7102681317e-30 	1.1748251132e-18 	3.3298472524e-19 	2.2114534270e-16 	8.7259676179e-31 	-6.4751104532e-28 	4.6837470066e-27 	2.8223024187e-28 	2.5648250014e-30 	-3.0774532514e-28 	-2.2328252165e-28 	6.8188882924e-21 	1.9968900984e-26 	-1.4618006945e-27 	2.8989289589e-18 	-7.0217626108e-29 	-1.4097057609e-29 	3.6006806861e-28 	-7.5119583150e-30 	2.4098919596e-30 	-1.4539034872e-27 	-3.3695263701e-27 	-1.0977249307e-26 	1.3636067522e-27 	7.1375878635e-01 	1.2644818957e-02 	3.2590222736e-29 	1.5817729127e-25 	-1.8010482299e-28 	1.0886325487e-28 	
416 	 4.1700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999767e+02 	7.7122109593e-15 	5.7939490699e-16 	9.3611380925e-15 	2.1875780581e-01 	3.2195543196e-14 	1.0715652541e-12 	4.3369045590e-10 	6.2370054166e-13 	-9.2206144606e-30 	1.2951144743e-28 	1.9725907066e-22 	2.4731575515e-23 	1.9829856227e-10 	5.4838588238e-02 	9.5323571173e-18 	5.3991034728e-20 	2.7156372906e-20 	1.7396619127e-12 	3.1786807936e-24 	6.9489505271e-15 	3.0271146055e-15 	8.3868505254e-30 	8.5142088986e-29 	-6.2712502732e-30 	1.1839731269e-18 	3.3472441821e-19 	2.2274569423e-16 	-2.4042404090e-30 	-6.4946495789e-28 	4.7078793130e-27 	2.8142366605e-28 	1.9355339272e-30 	-3.0799154822e-28 	-2.2328242070e-28 	6.8290007447e-21 	2.0061724404e-26 	-1.4559780536e-27 	2.9110827468e-18 	-7.4954393469e-29 	-1.4127627766e-29 	3.5997909459e-28 	-1.0840164207e-29 	-8.8024631080e-31 	-1.4573298159e-27 	-3.3264757974e-27 	-1.0981240409e-26 	1.3201213359e-27 	7.1375878635e-01 	1.2644818957e-02 	2.8949843801e-29 	1.5974452523e-25 	-1.7836216987e-28 	1.0995876129e-28 	
417 	 4.1800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999766e+02 	7.7396021490e-15 	5.8024908812e-16 	9.3827308787e-15 	2.1875780581e-01 	3.2273330713e-14 	1.0767441399e-12 	4.3472921046e-10 	6.2669183296e-13 	-2.1073710704e-29 	1.2010736394e-28 	1.9821127631e-22 	2.4850803341e-23 	1.9877510922e-10 	5.4838588237e-02 	9.6013248185e-18 	5.4381946979e-20 	2.7287307166e-20 	1.7480391089e-12 	3.1948718912e-24 	6.9661971577e-15 	3.0420407650e-15 	-1.8285793564e-29 	8.5836908329e-29 	-4.1381714418e-30 	1.1931688733e-18 	3.3646869988e-19 	2.2435375611e-16 	2.1585937581e-30 	-6.5142642139e-28 	4.7258713775e-27 	2.8175398685e-28 	2.0007689339e-30 	-3.0820472866e-28 	-2.2328241968e-28 	6.8391136550e-21 	2.0155610668e-26 	-1.4795464817e-27 	2.9232613771e-18 	-7.1188129849e-29 	-2.9799366115e-29 	3.5966663586e-28 	-1.4551622139e-29 	5.3199347118e-32 	-1.4566255768e-27 	-3.2845606507e-27 	-1.0987152143e-26 	1.2862747137e-27 	7.1375878635e-01 	1.2644818957e-02 	1.5087856686e-29 	1.6132571699e-25 	-1.7977077476e-28 	1.1106270360e-28 	
