1000	0.72325	1000	0.0630856	 2	1	0.0001	1e-07
1000	0.705136	1000	0.0611833	 2	1	0.0001	1e-07
1000	0.753983	1000	0.0653424	 2	1	0.0001	1e-07
1000	0.749651	1000	0.0650351	 2	1	0.0001	1e-07
1000	0.732673	1000	0.0634403	 2	1	0.0001	1e-07
1000	0.792503	1000	0.0669093	 2	1	0.0001	1e-07
1000	0.738674	1000	0.0639371	 2	1	0.0001	1e-07
1000	0.740184	1000	0.0645242	 2	1	0.0001	1e-07
1000	0.769347	1000	0.0638161	 2	1	0.0001	1e-07
1000	0.743061	1000	0.0637242	 2	1	0.0001	1e-07
1000	0.707261	1000	0.060661	 2	1	0.0001	1e-07
1000	0.690666	1000	0.0591902	 2	1	0.0001	1e-07
1000	0.740128	1000	0.0647137	 2	1	0.0001	1e-07
1000	0.725403	1000	0.0632316	 2	1	0.0001	1e-07
1000	0.703762	1000	0.0614184	 2	1	0.0001	1e-07
1000	0.738247	0	0	 2	1	0.0001	1e-07
1000	0.723708	0	0	 2	1	0.0001	1e-07
1000	0.701473	0	0	 2	1	0.0001	1e-07
1000	0.739316	0	0	 2	1	0.0001	1e-07
1000	0.751567	0	0	 2	1	0.0001	1e-07
1000	0.7462	0	0	 2	1	0.0001	1e-07
1000	0.735456	0	0	 2	1	0.0001	1e-07
1000	0.723782	0	0	 2	1	0.0001	1e-07
1000	0.696439	0	0	 2	1	0.0001	1e-07
1000	0.742413	0	0	 2	1	0.0001	1e-07
1000	0.750726	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
100000000	63305.9	100000000	5244.72	 2	1	1	1e-08
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 2	1	0.0001	1e-07
0	0	0	0	 1	1	0.001	0.0001
